,created_at,text,favorite_count,retweet_count,populer_text,populer_retweet,populer_favorite,Populer
545,2021-12-24 22:12:45+00:00, غريبة انهم ما ارتفعو الا بعد كاس عرب بيوم سبحان اله اصلا نسيتو كورونا طول فترة كاس والحين رحعنا لط,0,5,False,False,False,Unknown
546,2021-12-24 22:12:12+00:00, كاس عرب ,0,0,False,False,False,Unknown
547,2021-12-24 22:11:56+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
548,2021-12-24 22:11:33+00:00, قوليا اولدي كيفاش عرفتيني انا هو الرئيس الفعلي لجزائر بلايلي يرد العالم كله يعرف ان جزائر يسيرها العسكر ,14,3,False,False,True,Unknown
549,2021-12-24 22:10:52+00:00,اوه بن دبكه اعجبهم مستواه في كاس عرب واستدعوه لقائمة الاساسيه ,2,0,False,False,False,Unknown
550,2021-12-24 22:10:44+00:00, ابن   الحرامي الكبير زعيم عصابة المجرمين الذي سرق,0,20,False,False,False,Unknown
551,2021-12-24 22:10:15+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
552,2021-12-24 22:09:56+00:00, راني نحب جزائر واهلها مبروك كاس عرب وانشاله تربحوا كاس افريقيا وكاس العالم تحياتي لمحاربي الصحراء ,49,0,False,False,True,Unknown
553,2021-12-24 22:09:43+00:00,   م شرفي من لاعبي فريقي قطر الريان لثنائي   جزائر ياسين براهيمي جمال ب,0,122,True,True,False,Unknown
554,2021-12-24 22:09:29+00:00, قطع طفلة الخريف الشتاء منقوشة خ الاسبانية بوم بوم الكرة الاميرة الباس القطن لوليتا عيد الميلاد حزب,0,71,False,True,False,Unknown
555,2021-12-24 22:09:13+00:00, الخضر يهدون كاس عرب لشنقريحة باش عرفتيني اولدي انا هو الرايس الحقيقي  كاريكاتير لوكنار ليبيري   ,0,4,False,False,False,Unknown
556,2021-12-24 22:08:46+00:00, الحرامي الكبير زعيم عصابة الصوص الذي سرق مني الاف وحاول بطرق,0,34,False,False,False,Unknown
557,2021-12-24 22:08:39+00:00, بالنسبة لمن يري ان سعيود يستحق مكانة في القائمة نخبره بانه يعاني من اصابة كما نشر ناديه الطائي السعودي قبل يومين,0,7,False,False,False,Unknown
